"","Date_UTC","Temp_C","Oxygen_mg_L","Depth","Oxygen_mmol_m3"
"40",2021-01-02 15:00:00,9.5998511314392,8.99044888381958,-37.109180247987,281.039352416992
"41",2021-01-02 16:00:00,9.58012437820435,9.02890121917725,-37.1370561957732,282.241363525391
"42",2021-01-02 17:00:00,9.51421689987182,9.14133042953491,-37.1475757514314,285.755874633789
"43",2021-01-02 18:00:00,9.53090763092041,9.14212070983887,-37.1379909284281,285.780578613281
"44",2021-01-02 19:00:00,9.54864597320556,9.10967626205444,-37.1099356356011,284.766372680664
"45",2021-01-02 20:00:00,9.55854129791259,9.08884585952759,-37.0698257631397,284.115219116211
"46",2021-01-02 21:00:00,9.5792407989502,9.05296108093262,-38.0757751843415,282.993469238281
"47",2021-01-02 22:00:00,9.59452629089355,9.03556905670166,-38.0539473332055,282.449798583984
"48",2021-01-02 23:00:00,9.61081409454346,9.03096600341797,-38.0472000918153,282.305908203125
"49",2021-01-03,9.62364864349365,9.02278106201172,-38.0590450952083,282.050048828125
"50",2021-01-03 01:00:00,9.62256288528442,9.01238099273682,-37.0466714149298,281.724945068359
"51",2021-01-03 02:00:00,9.60103702545166,9.02397453659058,-37.1027380406965,282.087356567383
"52",2021-01-03 03:00:00,9.5375862121582,9.13586875793457,-37.1657218632297,285.585144042969
"53",2021-01-03 04:00:00,9.51373052597046,9.21586474746704,-37.2209387136273,288.085800170898
"54",2021-01-03 05:00:00,9.54477739334106,9.15611096542358,-37.255361829568,286.217910766602
"55",2021-01-03 06:00:00,9.55918788909912,9.13422376434326,-37.2650796549654,285.533721923828
"56",2021-01-03 07:00:00,9.5722827911377,9.12132545257568,-37.2470676902606,285.130523681641
"57",2021-01-03 08:00:00,9.5755066871643,9.12700531768799,-37.2057995152362,285.308074951172
"58",2021-01-03 09:00:00,9.5852165222168,9.13935887786865,-37.1509227603348,285.694244384766
"59",2021-01-03 10:00:00,9.62209892272949,9.1107306199646,-37.0951992203555,284.799331665039
"60",2021-01-03 11:00:00,9.65091609954834,9.07482533996582,-37.0515127812924,283.676940917969
"61",2021-01-03 12:00:00,9.66578960418701,9.05562528717041,-38.0750901301668,283.076751708984
"62",2021-01-03 13:00:00,9.66614532470703,9.05018558135986,-38.075286775958,282.906707763672
"63",2021-01-03 14:00:00,9.66758298873901,9.04673060668945,-37.0495095059491,282.798706054688
"64",2021-01-03 15:00:00,9.66771793365479,9.0482823677063,-37.0827979753027,282.847213745117
"65",2021-01-03 16:00:00,9.65920257568359,9.06377703582764,-37.1196884644286,283.331573486328
"66",2021-01-03 17:00:00,9.65209722518921,9.0741814982605,-37.1464580868966,283.656814575195
"67",2021-01-03 18:00:00,9.64853620529175,9.07854536849976,-37.1563754737207,283.793228149414
"68",2021-01-03 19:00:00,9.64529609680176,9.08299661376953,-37.1453470976581,283.932373046875
"69",2021-01-03 20:00:00,9.64084100723267,9.08631442428589,-37.1163620374598,284.036087036133
"70",2021-01-03 21:00:00,9.6338939666748,9.08581262802124,-37.0768105888123,284.020401000977
"71",2021-01-03 22:00:00,9.62866878509521,9.08557002807617,-38.0821268337769,284.012817382812
"72",2021-01-03 23:00:00,9.63176345825195,9.08159373199463,-38.0625650821214,283.888519287109
"73",2021-01-04,9.64611721038818,9.06519260894775,-38.0582871264349,283.375823974609
"74",2021-01-04 01:00:00,9.6618480682373,9.0454185168457,-38.0716093778321,282.757690429688
"75",2021-01-04 02:00:00,9.6704511642456,9.02894856765747,-37.0637860891171,282.24284362793
"76",2021-01-04 03:00:00,9.67267179489135,9.02040680419922,-37.1183774977586,281.975830078125
"77",2021-01-04 04:00:00,9.67053127288818,9.01834885375976,-37.1747051753864,281.911499023438
"78",2021-01-04 05:00:00,9.66538381576538,9.02736263763428,-37.2213342338527,282.193267822266
"79",2021-01-04 06:00:00,9.65934371948242,9.04001834945679,-37.248194576919,282.588882446289
"80",2021-01-04 07:00:00,9.65399169921875,9.04656659545898,-37.2488884672339,282.793579101562
"81",2021-01-04 08:00:00,9.6472601890564,9.06019905273437,-37.2239369678215,283.2197265625
"82",2021-01-04 09:00:00,9.68431615829467,9.05780575790405,-37.1784090229447,283.144912719727
"83",2021-01-04 10:00:00,9.72832870483398,9.04053186080933,-37.1226376712591,282.604934692383
"84",2021-01-04 11:00:00,9.73645782470703,9.03920463897705,-37.0709003018559,282.563446044922
"85",2021-01-04 12:00:00,9.72960376739502,9.04804757781982,-38.0781910244542,282.839874267578
"86",2021-01-04 13:00:00,9.71377944946289,9.0645697567749,-38.0659784904462,283.356353759766
"87",2021-01-04 14:00:00,9.63776874542236,9.13579456237793,-38.0713982565254,285.582824707031
"88",2021-01-04 15:00:00,9.58965492248536,9.17994335922241,-37.0497053823707,286.962905883789
"89",2021-01-04 16:00:00,9.58942651748657,9.18355160629272,-37.087113001011,287.075698852539
"90",2021-01-04 17:00:00,9.5946397781372,9.1797515246582,-37.1226825654408,286.956909179688
"91",2021-01-04 18:00:00,9.59575653076172,9.18151122848511,-37.1502777224243,287.011917114258
"92",2021-01-04 19:00:00,9.6230754852295,9.15916762710571,-37.1597079293251,286.313461303711
"93",2021-01-04 20:00:00,9.65501546859741,9.12604321609497,-37.1494650662055,285.27799987793
"94",2021-01-04 21:00:00,9.67185306549073,9.1046758720398,-37.1216748730475,284.610061645508
"95",2021-01-04 22:00:00,9.67930316925049,9.09273526870728,-37.0847487489332,284.236801147461
"96",2021-01-04 23:00:00,9.68407011032104,9.08678009902954,-37.0483152018194,284.050643920898
"97",2021-01-05,9.69422245025635,9.06244737335205,-38.0722383654336,283.290008544922
"98",2021-01-05 01:00:00,9.70250606536865,9.0426976876831,-38.0686435803415,282.672637939453
"99",2021-01-05 02:00:00,9.70898914337158,9.04090527923584,-38.0814766538925,282.616607666016
"100",2021-01-05 03:00:00,9.71881198883057,9.03266322677612,-37.0734665152818,282.358963012695
"101",2021-01-05 04:00:00,9.72377490997314,9.02643763381958,-37.1218767829099,282.164352416992
"102",2021-01-05 05:00:00,9.7259874343872,9.02119366760254,-37.1715097075147,282.000427246094
"103",2021-01-05 06:00:00,9.7256965637207,9.0202769619751,-37.2110254456614,281.971771240234
"104",2021-01-05 07:00:00,9.72414255142212,9.02274298797607,-37.2303333953759,282.048858642578
"105",2021-01-05 08:00:00,9.72071075439453,9.02798158477783,-37.2258997245835,282.212615966797
"106",2021-01-05 09:00:00,9.71458148956298,9.03326460128784,-37.1984283900888,282.37776184082
"107",2021-01-05 10:00:00,9.706214427948,9.03096746780395,-37.1537743502255,282.305953979492
"108",2021-01-05 11:00:00,9.74020004272461,9.0028068371582,-37.1024791457441,281.425659179688
"109",2021-01-05 12:00:00,9.794340133667,8.97916578979492,-37.0562489739834,280.686645507812
"110",2021-01-05 13:00:00,9.78835678100586,8.99562158325195,-38.0731609110402,281.201049804688
"111",2021-01-05 14:00:00,9.77296543121338,9.0040886630249,-38.065125757542,281.465728759766
"112",2021-01-05 15:00:00,9.75557804107666,9.00644144317627,-38.0731556931218,281.539276123047
"113",2021-01-05 16:00:00,9.7354006767273,9.01897853973389,-37.0548451792328,281.931182861328
"114",2021-01-05 17:00:00,9.73195457458496,9.02944841140747,-37.0937547559988,282.25846862793
"115",2021-01-05 18:00:00,9.71304035186768,9.04786013641357,-37.1313111265173,282.834014892578
"116",2021-01-05 19:00:00,9.69572067260742,9.0549375138855,-37.1580876501323,283.055252075195
"117",2021-01-05 20:00:00,9.69139766693116,9.05201069442749,-37.1669749709252,282.963760375977
"118",2021-01-05 21:00:00,9.67505311965942,9.06689422546387,-37.1568636627643,283.429016113281
"119",2021-01-05 22:00:00,9.59882926940918,9.14523838760376,-37.1293503049321,285.878036499023
"120",2021-01-05 23:00:00,9.57868909835815,9.17293480789185,-37.0934178196668,286.74382019043
"121",2021-01-06,9.65443229675293,9.12994092346191,-37.059135629087,285.399841308594
"122",2021-01-06 01:00:00,9.67489147186279,9.11340995819092,-38.0797830987241,284.883087158203
"123",2021-01-06 02:00:00,9.66885375976562,9.12155096801758,-38.075078435938,285.137573242188
"124",2021-01-06 03:00:00,9.65873527526855,9.13034802276611,-38.0842346403688,285.412567138672
"125",2021-01-06 04:00:00,9.628005027771,9.14834679092407,-37.0702779698378,285.975204467773
"126",2021-01-06 05:00:00,9.6072154045105,9.16271778686523,-37.1120330254818,286.424438476562
"127",2021-01-06 06:00:00,9.58752822875977,9.17223043823242,-37.1544016289923,286.721801757812
"128",2021-01-06 07:00:00,9.57809209823608,9.17239249694824,-37.187505705301,286.726867675781
"129",2021-01-06 08:00:00,9.58357381820679,9.16845378677368,-37.20233812564,286.603744506836
"130",2021-01-06 09:00:00,9.60584592819214,9.15706330444336,-37.1954030118403,286.247680664062
"131",2021-01-06 10:00:00,9.61916542053223,9.15149961395264,-37.1681334931606,286.073760986328
"132",2021-01-06 11:00:00,9.63781642913818,9.14127819976807,-37.1256367087229,285.754241943359
"133",2021-01-06 12:00:00,9.64549493789672,9.13345252105713,-37.0775690298732,285.509613037109
"134",2021-01-06 13:00:00,9.63917064666748,9.13084689025879,-38.0802055657641,285.428161621094
"135",2021-01-06 14:00:00,9.64254474639893,9.1277999911499,-38.0605490179167,285.332916259766
"136",2021-01-06 15:00:00,9.64665126800537,9.12455588806152,-38.0559383578141,285.231506347656
"137",2021-01-06 16:00:00,9.64548873901367,9.1236723751831,-38.066696439148,285.203887939453
"138",2021-01-06 17:00:00,9.63689422607422,9.12416392074585,-37.0497842118252,285.219253540039
"139",2021-01-06 18:00:00,9.61467695236206,9.12902763473511,-37.092881003383,285.371292114258
"140",2021-01-06 19:00:00,9.60969495773315,9.12599830825806,-37.1358604677199,285.276596069336
"141",2021-01-06 20:00:00,9.63569164276123,9.11107670318603,-37.168584909038,284.810150146484
"142",2021-01-06 21:00:00,9.6531195640564,9.10312264663696,-37.1840958563507,284.561508178711
"143",2021-01-06 22:00:00,9.6553282737732,9.09837071411133,-37.1801532962454,284.412963867188
"144",2021-01-06 23:00:00,9.6499252319336,9.09302180023193,-37.1574899214272,284.245758056641
"145",2021-01-07,9.63256406784058,9.0885300402832,-37.1245987530188,284.105346679688
"146",2021-01-07 01:00:00,9.60429668426514,9.09212461975098,-37.0896578567841,284.217712402344
"147",2021-01-07 02:00:00,9.58391380310059,9.10233285446167,-37.0628173171881,284.536819458008
"148",2021-01-07 03:00:00,9.58229827880859,9.10847204864502,-37.0512480375614,284.728729248047
"149",2021-01-07 04:00:00,9.59247875213623,9.10499217941284,-37.0574910349012,284.61994934082
"150",2021-01-07 05:00:00,9.59912729263305,9.10264183990478,-37.0803982735851,284.546478271484
"151",2021-01-07 06:00:00,9.59284687042237,9.10974948135376,-37.1134298813293,284.768661499023
"152",2021-01-07 07:00:00,9.57819604873657,9.1210018232727,-37.1485452675008,285.120407104492
"153",2021-01-07 08:00:00,9.5553560256958,9.14440417572022,-37.1760542607162,285.851959228516
"154",2021-01-07 09:00:00,9.55436706542969,9.15346384368896,-37.1877366524274,286.135162353516
"155",2021-01-07 10:00:00,9.59165239334106,9.12638246551514,-37.1803199287736,285.288604736328
"156",2021-01-07 11:00:00,9.65846872329712,9.09903115219116,-37.1546093498772,284.433609008789
"157",2021-01-07 12:00:00,9.66944360733033,9.10919350280762,-37.1145774872175,284.751281738281
"158",2021-01-07 13:00:00,9.66190433502197,9.09695123596191,-37.0699903746814,284.368591308594
"159",2021-01-07 14:00:00,9.67157649993896,9.05978707214355,-38.0769176840446,283.206848144531
"160",2021-01-07 15:00:00,9.68004035949707,9.03929347839355,-38.0590283113048,282.566223144531
"161",2021-01-07 16:00:00,9.68672466278076,9.02819343261719,-38.056135845205,282.21923828125
"162",2021-01-07 17:00:00,9.69474983215332,9.01787146392822,-38.069087496152,281.896575927734
"163",2021-01-07 18:00:00,9.69947052001953,9.01332210479736,-37.0560730712783,281.754364013672
"164",2021-01-07 19:00:00,9.70317697525024,9.00544858947754,-37.1028337794369,281.508239746094
"165",2021-01-07 20:00:00,9.70682573318481,8.99886422195435,-37.1496677648292,281.30241394043
"166",2021-01-07 21:00:00,9.71215343475342,8.9922032182312,-37.1866031646123,281.094192504883
"167",2021-01-07 22:00:00,9.71804666519165,8.98551780807495,-37.2063859747451,280.885208129883
"168",2021-01-07 23:00:00,9.72242069244385,8.97986186126709,-37.2060406551637,280.708404541016
"169",2021-01-08,9.72762680053711,8.97374853790283,-37.1865236212223,280.517303466797
"170",2021-01-08 01:00:00,9.73543500900269,8.95641313659668,-37.1535319650299,279.975402832031
"171",2021-01-08 02:00:00,9.74363040924072,8.93045250183105,-37.1166301408061,279.163879394531
"172",2021-01-08 03:00:00,9.75003004074097,8.90493655227661,-37.0850322746577,278.366256713867
"173",2021-01-08 04:00:00,9.75279951095581,8.88663416809082,-37.0660812377376,277.794128417969
"174",2021-01-08 05:00:00,9.75211477279663,8.88180559936523,-37.0641607624281,277.643188476562
"175",2021-01-08 06:00:00,9.74784326553345,8.88588391433716,-37.0792498755032,277.77067565918
"176",2021-01-08 07:00:00,9.73919582366944,8.90257156890869,-37.1064537011401,278.292327880859
"177",2021-01-08 08:00:00,9.73262310028076,8.91363451690674,-37.1374973464262,278.638153076172
"178",2021-01-08 09:00:00,9.72725534439087,8.92323454330444,-37.1618425715325,278.938247680664
"179",2021-01-08 10:00:00,9.7216248512268,8.9336970930481,-37.1743258834624,279.26530456543
"180",2021-01-08 11:00:00,9.71453809738159,8.9435651020813,-37.1670929597378,279.573776245117
"181",2021-01-08 12:00:00,9.68543481826782,8.98731851470947,-37.1432131295704,280.941497802734
"182",2021-01-08 13:00:00,9.64382123947144,9.03866183990479,-37.1048750636039,282.546478271484
"183",2021-01-08 14:00:00,9.62237405776978,9.05917349441528,-37.0622974568707,283.18766784668
"184",2021-01-08 15:00:00,9.62658596038818,9.07164176483154,-38.0722497310377,283.577423095703
"185",2021-01-08 16:00:00,9.63732719421387,9.07876258575439,-38.0555041724996,283.800018310547
"186",2021-01-08 17:00:00,9.6493330001831,9.08309912078857,-38.05356617669,283.935577392578
"187",2021-01-08 18:00:00,9.65622615814209,9.0836887802124,-38.068879797351,283.954010009766
"188",2021-01-08 19:00:00,9.66013479232788,9.08243575393677,-37.0598543314039,283.914840698242
"189",2021-01-08 20:00:00,9.65892314910889,9.08477974777222,-37.1118115833073,283.98811340332
"190",2021-01-08 21:00:00,9.65506172180175,9.09005202545166,-37.1650031334537,284.152923583984
"191",2021-01-08 22:00:00,9.64895725250244,9.09392190948486,-37.2086324055106,284.273895263672
"192",2021-01-08 23:00:00,9.64224767684937,9.09125575073242,-37.2334322485633,284.190551757812
"193",2021-01-09,9.64065504074097,9.08093622268677,-37.2364271857037,283.867965698242
"194",2021-01-09 01:00:00,9.64281558990479,9.07189510360718,-37.217201920695,283.585342407227
"195",2021-01-09 02:00:00,9.6494460105896,9.06815018051147,-37.1819149648573,283.468276977539
"196",2021-01-09 03:00:00,9.6555643081665,9.06939881362915,-37.1396522867102,283.507308959961
"197",2021-01-09 04:00:00,9.65234279632568,9.07555362792969,-37.1007461416395,283.69970703125
"198",2021-01-09 05:00:00,9.65810394287109,9.07537106781006,-37.0750216478671,283.694000244141
"199",2021-01-09 06:00:00,9.66766214370728,9.06662575469971,-37.0664710849223,283.420623779297
"200",2021-01-09 07:00:00,9.67764377593994,9.05280829666138,-37.0759369130819,282.988693237305
"201",2021-01-09 08:00:00,9.68526744842529,9.03924808242798,-37.0995662864645,282.564804077148
"202",2021-01-09 09:00:00,9.69330644607544,9.0226331590271,-37.1288128715061,282.045425415039
"203",2021-01-09 10:00:00,9.70047426223755,9.00753387512207,-37.154162750318,281.573425292969
"204",2021-01-09 11:00:00,9.70595455169678,8.99442615615845,-37.1668325462998,281.163681030273
"205",2021-01-09 12:00:00,9.7107720375061,8.98151954620361,-37.1616484524905,280.760223388672
"206",2021-01-09 13:00:00,9.71614217758179,8.96855240829468,-37.138043972114,280.354873657227
"207",2021-01-09 14:00:00,9.72170400619507,8.95528507125854,-37.0999585884887,279.940139770508
"208",2021-01-09 15:00:00,9.72886848449707,8.93757771591186,-37.0562875869063,279.386611938477
"209",2021-01-09 16:00:00,9.73521900177002,8.91267387969971,-38.0670136420984,278.608123779297
"210",2021-01-09 17:00:00,9.74218463897705,8.89776838287353,-38.0497378677076,278.142181396484
"211",2021-01-09 18:00:00,9.74795341491699,8.88536698608398,-38.0491221292907,277.754516601562
"212",2021-01-09 19:00:00,9.7493782043457,8.87688916748047,-38.0663082853318,277.489501953125
"213",2021-01-09 20:00:00,9.74995374679565,8.88178363357544,-37.0609258990504,277.642501831055
"214",2021-01-09 21:00:00,9.74322414398193,8.89511442733765,-37.1186598496085,278.059219360352
"215",2021-01-09 22:00:00,9.73147535324097,8.91687520309448,-37.1778922435333,278.739456176758
"216",2021-01-09 23:00:00,9.72679567337036,8.91706801391602,-37.2269746696938,278.745483398438
"217",2021-01-10,9.6977949142456,8.96110356491089,-37.2557373925524,280.122024536133
"218",2021-01-10 01:00:00,9.62657880783081,9.06694303833008,-37.2588539183875,283.430541992188
"219",2021-01-10 02:00:00,9.56961107254028,9.14919613479614,-37.2386150792561,286.001754760742
"220",2021-01-10 03:00:00,9.55022430419922,9.17880699569702,-37.1987328286294,286.927383422852
"221",2021-01-10 04:00:00,9.55127239227295,9.1661991204834,-37.1501514904035,286.533264160156
"222",2021-01-10 05:00:00,9.55645990371704,9.14180684310913,-37.104788866885,285.770767211914
"223",2021-01-10 06:00:00,9.55950260162354,9.12350153015137,-37.071180993806,285.198547363281
"224",2021-01-10 07:00:00,9.55335569381714,9.13129938552856,-37.0572250225619,285.442306518555
"225",2021-01-10 08:00:00,9.566330909729,9.11060224212646,-37.0620298519062,284.795318603516
"226",2021-01-10 09:00:00,9.57517957687378,9.08698462493896,-37.0848351296278,284.057037353516
"227",2021-01-10 10:00:00,9.58275508880615,9.07467841323852,-37.1143158889212,283.672348022461
"228",2021-01-10 11:00:00,9.5964961051941,9.05029736282349,-37.1407848203231,282.910202026367
"229",2021-01-10 12:00:00,9.60875225067139,9.04145491210937,-37.1555485017237,282.6337890625
"230",2021-01-10 13:00:00,9.61816215515137,9.03796479217529,-37.1511769611617,282.524688720703
"231",2021-01-10 14:00:00,9.62079954147339,9.04624150177002,-37.1274520810677,282.783416748047
"232",2021-01-10 15:00:00,9.62895679473877,9.04667544815063,-37.0891869120269,282.796981811523
"233",2021-01-10 16:00:00,9.64105463027954,9.04006569793701,-37.0444817145716,282.590362548828
"234",2021-01-10 17:00:00,9.65509223937988,9.02713907470703,-38.0586670245585,282.186279296875
"235",2021-01-10 18:00:00,9.66861820220947,9.01096639587402,-38.0421526895381,281.680725097656
"236",2021-01-10 19:00:00,9.67855358123779,8.99709573181152,-38.0436266032042,281.247131347656
"237",2021-01-10 20:00:00,9.67847442626953,8.98831820220947,-38.0644605009993,280.972747802734
"238",2021-01-10 21:00:00,9.67146062850953,8.99942703430176,-37.064666722972,281.320007324219
"239",2021-01-10 22:00:00,9.65985155105591,9.01723933731079,-37.1296806552098,281.876815795898
"240",2021-01-10 23:00:00,9.64083862304688,9.04261568206787,-37.195206459926,282.670074462891
"241",2021-01-11,9.62665891647339,9.05934238693237,-37.2481459304575,283.192947387695
"242",2021-01-11 01:00:00,9.61592102050781,9.06546596099853,-37.2781224423911,283.384368896484
"243",2021-01-11 02:00:00,9.59858655929565,9.06491193496704,-37.2800351742471,283.367050170898
"244",2021-01-11 03:00:00,9.56780862808228,9.11132369628906,-37.2540324818068,284.81787109375
"245",2021-01-11 04:00:00,9.55767393112183,9.13634077835083,-37.2079174541006,285.599899291992
"246",2021-01-11 05:00:00,9.5605182647705,9.13287067169189,-37.152320352085,285.491424560547
"247",2021-01-11 06:00:00,9.55805301666259,9.11931289810181,-37.1000510266508,285.067611694336
"248",2021-01-11 07:00:00,9.53632926940918,9.12463154800415,-37.0623385685676,285.233871459961
"249",2021-01-11 08:00:00,9.52210521697998,9.13593856033325,-37.0462596005012,285.587326049805
"250",2021-01-11 09:00:00,9.50412178039551,9.15486721359253,-37.0524064032802,286.17903137207
"251",2021-01-11 10:00:00,9.46462202072144,9.19266203964233,-37.0769623714836,287.360488891602
"252",2021-01-11 11:00:00,9.4271788597107,9.22033405349731,-37.1086455295751,288.225509643555
"253",2021-01-11 12:00:00,9.43587160110473,9.20396807571411,-37.135405813047,287.713912963867
"254",2021-01-11 13:00:00,9.46349716186523,9.18514632263184,-37.149570071004,287.125549316406
"255",2021-01-11 14:00:00,9.47574663162231,9.18471481689453,-37.1445543458217,287.112060546875
"256",2021-01-11 15:00:00,9.4795708656311,9.18793548980713,-37.1186245770797,287.212738037109
"257",2021-01-11 16:00:00,9.48506784439087,9.18477290420532,-37.0768101384838,287.113876342773
"258",2021-01-11 17:00:00,9.51011848449707,9.16399277893066,-38.0758644981123,286.464294433594
"259",2021-01-11 18:00:00,9.55195426940918,9.13359700714111,-38.0466801995861,285.514129638672
"260",2021-01-11 19:00:00,9.59266376495361,9.10684560394287,-38.0319740215732,284.677886962891
"261",2021-01-11 20:00:00,9.60444164276123,9.09664859619141,-38.0364182132468,284.359130859375
"262",2021-01-11 21:00:00,9.57409286499023,9.1147152142334,-38.0615875920744,284.923889160156
"263",2021-01-11 22:00:00,9.52518796920777,9.15302599227905,-37.0683233739068,286.121475219727
"264",2021-01-11 23:00:00,9.50917863845825,9.15727759292603,-37.1388320950403,286.254379272461
"265",2021-01-12,9.52763271331787,9.13670101730347,-37.207569465499,285.61116027832
"266",2021-01-12 01:00:00,9.5281777381897,9.13683232391357,-37.2611158525353,285.615264892578
"267",2021-01-12 02:00:00,9.5079231262207,9.1598646748352,-37.2890914121616,286.335250854492
"268",2021-01-12 03:00:00,9.49503087997437,9.18120517181396,-37.2866280383878,287.002349853516
"269",2021-01-12 04:00:00,9.49688673019409,9.17624578460693,-37.2534768972591,286.847320556641
"270",2021-01-12 05:00:00,9.4982099533081,9.17206203384399,-37.2002336362207,286.716537475586
"271",2021-01-12 06:00:00,9.50403547286987,9.1824684487915,-37.1368442551181,287.041839599609
"272",2021-01-12 07:00:00,9.50723028182983,9.1790095690918,-37.080504342422,286.933715820312
"273",2021-01-12 08:00:00,9.50338459014893,9.17883579528809,-38.0855703914106,286.928283691406
"274",2021-01-12 09:00:00,9.51062393188477,9.17140159576416,-38.0750354261836,286.695892333984
"275",2021-01-12 10:00:00,9.51835346221924,9.16904686309814,-38.0824859163335,286.622283935547
"276",2021-01-12 11:00:00,9.50919151306152,9.19213339630127,-37.066752018512,287.343963623047
"277",2021-01-12 12:00:00,9.48732757568359,9.24612970077515,-37.1030665553363,289.031875610352
"278",2021-01-12 13:00:00,9.54143238067627,9.19306865081787,-37.1334645447115,287.373199462891
"279",2021-01-12 14:00:00,9.55691051483154,9.16089267379761,-37.1473827225139,286.367385864258
"280",2021-01-12 15:00:00,9.5696473121643,9.15135024658203,-37.1395960677278,286.069091796875
"281",2021-01-12 16:00:00,9.5761251449585,9.14893596221924,-37.1100867153206,285.993621826172
"282",2021-01-12 17:00:00,9.5828070640564,9.14274551452637,-37.0655396682915,285.800109863281
"283",2021-01-12 18:00:00,9.5899715423584,9.13358138702393,-38.0659887820088,285.513641357422
"284",2021-01-12 19:00:00,9.59215831756592,9.12930440368652,-38.0374854979786,285.379943847656
"285",2021-01-12 20:00:00,9.58997249603271,9.12950746520996,-38.0247529354825,285.386291503906
"286",2021-01-12 21:00:00,9.58309745788574,9.13384009521484,-38.0331495520623,285.521728515625
"287",2021-01-12 22:00:00,9.57592391967773,9.14009009460449,-38.0627135002397,285.717102050781
"288",2021-01-12 23:00:00,9.57866144180298,9.15005426498413,-37.0740979691979,286.028579711914
"289",2021-01-13,9.59261512756347,9.16095613052368,-37.1481741542562,286.369369506836
"290",2021-01-13 01:00:00,9.62025213241577,9.14674621704101,-37.2181730925454,285.925170898438
"291",2021-01-13 02:00:00,9.62456130981445,9.13672981689453,-37.2688457082665,285.612060546875
"292",2021-01-13 03:00:00,9.60722398757935,9.15001326217651,-37.290318612239,286.027297973633
